,holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,year,month,hour,hour_sin,hour_cos,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
31196,,3.0100000000000477,0.0,0.0,90,fog,2017-02-22 03:00:00,372,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,True,False,False,False,False,False,False,False
31197,,3.0100000000000477,0.0,0.0,90,mist,2017-02-22 03:00:00,372,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,True,False,False,False,False,False
31198,,2.9399999999999977,0.0,0.0,1,mist,2017-02-22 04:00:00,869,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False
31199,,2.9399999999999977,0.0,0.0,1,light rain,2017-02-22 04:00:00,869,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,False,False,False
31200,,2.9399999999999977,0.0,0.0,1,fog,2017-02-22 04:00:00,869,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,True,False,False,False,False,False,False,False
31201,,3.8700000000000045,0.0,0.0,1,mist,2017-02-22 05:00:00,2622,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False
31202,,3.8700000000000045,0.0,0.0,1,light intensity drizzle,2017-02-22 05:00:00,2622,2017,2,5,0.9659258262890683,0.25881904510252074,False,True,False,False,False,False,False,False,False,False
31203,,3.8700000000000045,0.0,0.0,1,fog,2017-02-22 05:00:00,2622,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,True,False,False,False,False,False,False,False
31204,,3.8700000000000045,0.0,0.0,1,light rain,2017-02-22 05:00:00,2622,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,False,True,False,False,False,False
31205,,4.0,0.0,0.0,1,mist,2017-02-22 06:00:00,5423,2017,2,6,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False
31206,,4.0,0.0,0.0,1,fog,2017-02-22 06:00:00,5423,2017,2,6,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,False,False,False
31207,,3.2200000000000273,0.0,0.0,90,mist,2017-02-22 07:00:00,6094,2017,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False
31208,,2.5300000000000296,0.0,0.0,90,mist,2017-02-22 08:00:00,5732,2017,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,True,False,False,False,False,False
31209,,2.5300000000000296,0.0,0.0,90,fog,2017-02-22 08:00:00,5732,2017,2,8,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,False,False,False
31210,,4.2000000000000455,0.0,0.0,90,fog,2017-02-22 09:00:00,4933,2017,2,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,False,False,False,False,False,False
31211,,4.2000000000000455,0.0,0.0,90,mist,2017-02-22 09:00:00,4933,2017,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False
31212,,5.740000000000009,0.0,0.0,75,mist,2017-02-22 10:00:00,4215,2017,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,True,False,False,False,False,False
31213,,5.740000000000009,0.0,0.0,75,light intensity drizzle,2017-02-22 10:00:00,4215,2017,2,10,0.49999999999999994,-0.8660254037844387,False,True,False,False,False,False,False,False,False,False
31214,,6.670000000000016,0.0,0.0,90,mist,2017-02-22 11:00:00,4584,2017,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,True,False,False,False,False,False
31215,,6.670000000000016,0.0,0.0,90,moderate rain,2017-02-22 11:00:00,4584,2017,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,False,True,False,False,False,False
31216,,8.400000000000034,0.0,0.0,75,haze,2017-02-22 12:00:00,4808,2017,2,12,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,False
31217,,8.400000000000034,0.0,0.0,75,mist,2017-02-22 12:00:00,4808,2017,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False
31218,,9.140000000000043,0.0,0.0,75,haze,2017-02-22 13:00:00,4779,2017,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,True,False,False,False,False,False,False
31219,,9.140000000000043,0.0,0.0,75,light rain,2017-02-22 13:00:00,4779,2017,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,True,False,False,False,False
31220,,10.860000000000014,0.0,0.0,75,mist,2017-02-22 14:00:00,5052,2017,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,False,True,False,False,False,False,False
31221,,12.140000000000043,0.0,0.0,1,sky is clear,2017-02-22 15:00:00,5492,2017,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False
31222,,12.870000000000005,0.0,0.0,75,broken clouds,2017-02-22 16:00:00,6359,2017,2,16,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False
31223,,12.410000000000025,0.0,0.0,75,broken clouds,2017-02-22 17:00:00,5839,2017,2,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31224,,10.439999999999998,0.0,0.0,90,haze,2017-02-22 18:00:00,4524,2017,2,18,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,False,False
31225,,10.439999999999998,0.0,0.0,90,mist,2017-02-22 18:00:00,4524,2017,2,18,-1.0,-1.8369701987210297e-16,False,False,False,False,True,False,False,False,False,False
31226,,8.939999999999998,0.0,0.0,75,haze,2017-02-22 19:00:00,3289,2017,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,True,False,False,False,False,False,False
31227,,8.939999999999998,0.0,0.0,75,fog,2017-02-22 19:00:00,3289,2017,2,19,-0.9659258262890684,0.2588190451025203,False,False,True,False,False,False,False,False,False,False
31228,,7.340000000000032,0.0,0.0,90,mist,2017-02-22 20:00:00,2826,2017,2,20,-0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False
31229,,6.230000000000018,0.0,0.0,90,light rain,2017-02-22 21:00:00,2836,2017,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,True,False,False,False,False
31230,,4.800000000000011,0.0,0.0,90,overcast clouds,2017-02-22 22:00:00,2517,2017,2,22,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,False,False,False
31231,,4.07000000000005,0.0,0.0,90,overcast clouds,2017-02-22 23:00:00,1276,2017,2,23,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False
31232,,2.930000000000007,0.0,0.0,90,overcast clouds,2017-02-23 00:00:00,555,2017,2,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False
31233,,2.2800000000000296,0.0,0.0,90,mist,2017-02-23 01:00:00,428,2017,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False
31234,,2.07000000000005,0.0,0.0,90,overcast clouds,2017-02-23 02:00:00,304,2017,2,2,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,False,False,False
31235,,1.8799999999999955,0.0,0.0,90,overcast clouds,2017-02-23 03:00:00,465,2017,2,3,0.7071067811865475,0.7071067811865476,True,False,False,False,False,False,False,False,False,False
31236,,1.1299999999999955,0.0,0.0,90,overcast clouds,2017-02-23 04:00:00,1008,2017,2,4,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
31237,,0.6299999999999955,0.0,0.0,90,overcast clouds,2017-02-23 05:00:00,2809,2017,2,5,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False
31238,,0.1400000000000432,0.0,0.0,1,sky is clear,2017-02-23 06:00:00,6054,2017,2,6,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False
31239,,-0.37000000000000455,0.0,0.0,40,scattered clouds,2017-02-23 07:00:00,7027,2017,2,7,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31240,,-1.0,0.0,0.0,75,broken clouds,2017-02-23 08:00:00,6383,2017,2,8,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,False,False,False
31241,,-0.5999999999999659,0.0,0.0,75,broken clouds,2017-02-23 09:00:00,5403,2017,2,9,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False
31242,,-0.13999999999998636,0.0,0.0,40,scattered clouds,2017-02-23 10:00:00,4885,2017,2,10,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False
31243,,0.4700000000000273,0.0,0.0,40,scattered clouds,2017-02-23 11:00:00,4988,2017,2,11,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False
31244,,1.3400000000000318,0.0,0.0,75,broken clouds,2017-02-23 12:00:00,5232,2017,2,12,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False
31245,,1.4700000000000273,0.0,0.0,90,overcast clouds,2017-02-23 13:00:00,5303,2017,2,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False
31246,,1.32000000000005,0.0,0.0,90,overcast clouds,2017-02-23 14:00:00,5500,2017,2,14,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False
31247,,0.7600000000000477,0.0,0.0,90,overcast clouds,2017-02-23 15:00:00,6165,2017,2,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False
31248,,0.27000000000003865,0.0,0.0,90,overcast clouds,2017-02-23 16:00:00,7154,2017,2,16,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False
31249,,-0.19999999999998863,0.0,0.0,90,overcast clouds,2017-02-23 17:00:00,6257,2017,2,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31250,,-0.3100000000000023,0.0,0.0,90,overcast clouds,2017-02-23 18:00:00,4860,2017,2,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
31251,,-0.5699999999999932,0.0,0.0,90,overcast clouds,2017-02-23 19:00:00,3594,2017,2,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False
31252,,-0.8599999999999568,0.0,0.0,75,broken clouds,2017-02-23 20:00:00,3210,2017,2,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
31253,,-1.2799999999999727,0.0,0.0,40,scattered clouds,2017-02-23 21:00:00,2716,2017,2,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False
31254,,-1.3100000000000023,0.0,0.0,90,overcast clouds,2017-02-23 22:00:00,1956,2017,2,22,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,False,False,False
31255,,-1.42999999999995,0.0,0.0,90,overcast clouds,2017-02-23 23:00:00,1135,2017,2,23,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False
31256,,-1.5299999999999727,0.0,0.0,90,light snow,2017-02-24 00:00:00,696,2017,2,0,0.0,1.0,False,False,False,False,False,False,False,True,False,False
31257,,-1.8599999999999568,0.0,0.0,40,light snow,2017-02-24 01:00:00,338,2017,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,True,False,False
31258,,-2.0600000000000023,0.0,0.0,90,light snow,2017-02-24 02:00:00,293,2017,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,True,False,False
31259,,-2.1999999999999886,0.0,0.0,75,light snow,2017-02-24 03:00:00,334,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
31260,,-2.4599999999999795,0.0,0.0,75,snow,2017-02-24 04:00:00,792,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,True,False,False
31261,,-3.0600000000000023,0.0,0.0,75,snow,2017-02-24 05:00:00,2391,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,True,False,False
31262,,-3.4599999999999795,0.0,0.0,75,light snow,2017-02-24 06:00:00,4933,2017,2,6,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False
31263,,-3.4599999999999795,0.0,0.0,90,light snow,2017-02-24 07:00:00,5678,2017,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,True,False,False
31264,,-3.659999999999968,0.0,0.0,90,light snow,2017-02-24 08:00:00,5201,2017,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,False,True,False,False
31265,,-3.7299999999999613,0.0,0.0,90,light snow,2017-02-24 09:00:00,4722,2017,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,True,False,False
31266,,-3.5299999999999727,0.0,0.0,90,light snow,2017-02-24 10:00:00,4130,2017,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,True,False,False
31267,,-3.5299999999999727,0.0,0.0,90,light snow,2017-02-24 11:00:00,4363,2017,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,True,False,False
31268,,-3.269999999999982,0.0,0.0,90,haze,2017-02-24 12:00:00,4747,2017,2,12,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,False
31269,,-3.269999999999982,0.0,0.0,90,snow,2017-02-24 12:00:00,4747,2017,2,12,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,True,False,False
31270,,-3.329999999999984,0.0,0.0,90,light snow,2017-02-24 13:00:00,4825,2017,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,True,False,False
31271,,-3.329999999999984,0.0,0.0,90,haze,2017-02-24 13:00:00,4825,2017,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,True,False,False,False,False,False,False
31272,,-3.0,0.0,0.0,90,light snow,2017-02-24 14:00:00,5111,2017,2,14,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,False,True,False,False
31273,,-3.1999999999999886,0.0,0.0,1,light snow,2017-02-24 15:00:00,5505,2017,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,True,False,False
31274,,-3.0,0.0,0.0,1,light snow,2017-02-24 16:00:00,6215,2017,2,16,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,False,True,False,False
31275,,-3.329999999999984,0.0,0.0,1,sky is clear,2017-02-24 17:00:00,5868,2017,2,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False
31276,,-3.599999999999966,0.0,0.0,90,overcast clouds,2017-02-24 18:00:00,4886,2017,2,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
31277,,-4.199999999999989,0.0,0.0,1,sky is clear,2017-02-24 19:00:00,3447,2017,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False
31278,,-4.75,0.0,0.0,75,broken clouds,2017-02-24 20:00:00,2900,2017,2,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
31279,,-5.1299999999999955,0.0,0.0,75,broken clouds,2017-02-24 21:00:00,2949,2017,2,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False
31280,,-5.289999999999964,0.0,0.0,1,sky is clear,2017-02-24 22:00:00,2402,2017,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False
31281,,-5.8700000000000045,0.0,0.0,1,sky is clear,2017-02-24 23:00:00,1665,2017,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False
31282,,-6.1299999999999955,0.0,0.0,1,sky is clear,2017-02-25 00:00:00,1087,2017,2,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False
31283,,-6.7999999999999545,0.0,0.0,1,sky is clear,2017-02-25 01:00:00,655,2017,2,1,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False
31284,,-7.659999999999968,0.0,0.0,1,sky is clear,2017-02-25 02:00:00,609,2017,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False
31285,,-8.199999999999989,0.0,0.0,1,sky is clear,2017-02-25 03:00:00,396,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,False,False,False
31286,,-8.529999999999973,0.0,0.0,1,sky is clear,2017-02-25 04:00:00,643,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False
31287,,-9.060000000000002,0.0,0.0,1,sky is clear,2017-02-25 05:00:00,1036,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,False,False
31288,,-9.5,0.0,0.0,1,sky is clear,2017-02-25 06:00:00,1449,2017,2,6,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False
31289,,-9.810000000000002,0.0,0.0,1,sky is clear,2017-02-25 07:00:00,2060,2017,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False
31290,,-9.75,0.0,0.0,1,sky is clear,2017-02-25 08:00:00,2985,2017,2,8,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,False,False,False,False
31291,,-8.739999999999952,0.0,0.0,5,sky is clear,2017-02-25 09:00:00,3861,2017,2,9,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False
31292,,-7.069999999999993,0.0,0.0,1,sky is clear,2017-02-25 10:00:00,4256,2017,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False
31293,,-5.009999999999991,0.0,0.0,5,sky is clear,2017-02-25 11:00:00,4784,2017,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False
31294,,-3.069999999999993,0.0,0.0,20,few clouds,2017-02-25 12:00:00,5280,2017,2,12,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False
31295,,-2.0,0.0,0.0,1,sky is clear,2017-02-25 13:00:00,5213,2017,2,13,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False
31296,,-0.5099999999999909,0.0,0.0,40,scattered clouds,2017-02-25 14:00:00,4905,2017,2,14,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False
31297,,0.0,0.0,0.0,90,overcast clouds,2017-02-25 15:00:00,4804,2017,2,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False
31298,,0.4000000000000341,0.0,0.0,90,overcast clouds,2017-02-25 16:00:00,4771,2017,2,16,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False
31299,,-0.25,0.0,0.0,90,overcast clouds,2017-02-25 17:00:00,4655,2017,2,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31300,,0.0,0.0,0.0,90,overcast clouds,2017-02-25 18:00:00,4636,2017,2,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
31301,,-0.3599999999999568,0.0,0.0,90,overcast clouds,2017-02-25 19:00:00,3450,2017,2,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False
31302,,-0.92999999999995,0.0,0.0,40,scattered clouds,2017-02-25 20:00:00,2906,2017,2,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
31303,,-2.5,0.0,0.0,40,scattered clouds,2017-02-25 21:00:00,3234,2017,2,21,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False
31304,,-2.7999999999999545,0.0,0.0,1,sky is clear,2017-02-25 22:00:00,2596,2017,2,22,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False
31305,,-3.3999999999999773,0.0,0.0,1,sky is clear,2017-02-25 23:00:00,1943,2017,2,23,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False
31306,,-3.5,0.0,0.0,1,sky is clear,2017-02-26 00:00:00,1298,2017,2,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False
31307,,-3.5600000000000023,0.0,0.0,40,scattered clouds,2017-02-26 01:00:00,805,2017,2,1,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False,False,False,False,False
31308,,-3.6299999999999955,0.0,0.0,75,light snow,2017-02-26 02:00:00,602,2017,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,True,False,False
31309,,-3.8100000000000023,0.0,0.0,90,light snow,2017-02-26 03:00:00,396,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
31310,,-3.8100000000000023,0.0,0.0,90,light snow,2017-02-26 04:00:00,643,2017,2,4,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,True,False,False
31311,,-3.5399999999999636,0.0,0.0,75,broken clouds,2017-02-26 05:00:00,955,2017,2,5,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False
31312,,-4.060000000000002,0.0,0.0,75,broken clouds,2017-02-26 06:00:00,1302,2017,2,6,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False
31313,,-4.560000000000002,0.0,0.0,75,broken clouds,2017-02-26 07:00:00,1815,2017,2,7,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31314,,-4.339999999999975,0.0,0.0,75,broken clouds,2017-02-26 08:00:00,2591,2017,2,8,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,False,False,False
31315,,-3.339999999999975,0.0,0.0,75,broken clouds,2017-02-26 09:00:00,3327,2017,2,9,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False
31316,,-1.8799999999999955,0.0,0.0,40,light snow,2017-02-26 10:00:00,3659,2017,2,10,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,True,False,False
31317,,0.3100000000000023,0.0,0.0,75,broken clouds,2017-02-26 11:00:00,4149,2017,2,11,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False
31318,,1.2000000000000455,0.0,0.0,90,overcast clouds,2017-02-26 12:00:00,4475,2017,2,12,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False
31319,,2.2000000000000455,0.0,0.0,75,broken clouds,2017-02-26 13:00:00,4676,2017,2,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False
31320,,2.680000000000007,0.0,0.0,40,scattered clouds,2017-02-26 14:00:00,4527,2017,2,14,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False
31321,,2.1899999999999977,0.0,0.0,1,sky is clear,2017-02-26 15:00:00,4266,2017,2,15,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False
31322,,1.9399999999999977,0.0,0.0,20,few clouds,2017-02-26 16:00:00,4329,2017,2,16,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False
31323,,1.2000000000000455,0.0,0.0,1,sky is clear,2017-02-26 17:00:00,4095,2017,2,17,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False
31324,,-0.060000000000002274,0.0,0.0,5,sky is clear,2017-02-26 18:00:00,3679,2017,2,18,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False
31325,,-1.1899999999999977,0.0,0.0,1,sky is clear,2017-02-26 19:00:00,2951,2017,2,19,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False
31326,,-2.4599999999999795,0.0,0.0,1,sky is clear,2017-02-26 20:00:00,2447,2017,2,20,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False
31327,,-2.859999999999957,0.0,0.0,1,sky is clear,2017-02-26 21:00:00,2028,2017,2,21,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False
31328,,-2.659999999999968,0.0,0.0,90,overcast clouds,2017-02-26 22:00:00,1464,2017,2,22,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,False,False,False
31329,,-2.1999999999999886,0.0,0.0,90,overcast clouds,2017-02-26 23:00:00,1054,2017,2,23,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False
31330,,-2.259999999999991,0.0,0.0,90,overcast clouds,2017-02-27 00:00:00,576,2017,2,0,0.0,1.0,True,False,False,False,False,False,False,False,False,False
31331,,-2.1299999999999955,0.0,0.0,75,broken clouds,2017-02-27 01:00:00,338,2017,2,1,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False,False,False,False,False
31332,,-2.8100000000000023,0.0,0.0,90,light snow,2017-02-27 02:00:00,264,2017,2,2,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,True,False,False
31333,,-3.0,0.0,0.0,90,light snow,2017-02-27 03:00:00,307,2017,2,3,0.7071067811865475,0.7071067811865476,False,False,False,False,False,False,False,True,False,False
31334,,-3.069999999999993,0.0,0.0,90,overcast clouds,2017-02-27 04:00:00,848,2017,2,4,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
31335,,-3.7999999999999545,0.0,0.0,1,sky is clear,2017-02-27 05:00:00,2699,2017,2,5,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,False,False
31336,,-4.359999999999957,0.0,0.0,1,sky is clear,2017-02-27 06:00:00,5773,2017,2,6,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False
31337,,-4.939999999999998,0.0,0.0,1,sky is clear,2017-02-27 07:00:00,6724,2017,2,7,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False
31338,,-4.199999999999989,0.0,0.0,40,scattered clouds,2017-02-27 08:00:00,6085,2017,2,8,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,False,False,False
31339,,-2.4399999999999977,0.0,0.0,40,scattered clouds,2017-02-27 09:00:00,5034,2017,2,9,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False
31340,,-0.3299999999999841,0.0,0.0,75,broken clouds,2017-02-27 10:00:00,4397,2017,2,10,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False
31341,,1.9300000000000068,0.0,0.0,1,sky is clear,2017-02-27 11:00:00,4340,2017,2,11,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False
31342,,5.07000000000005,0.0,0.0,40,scattered clouds,2017-02-27 12:00:00,4802,2017,2,12,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False
31343,,5.430000000000007,0.0,0.0,75,broken clouds,2017-02-27 13:00:00,4670,2017,2,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False
31344,,5.930000000000007,0.0,0.0,90,overcast clouds,2017-02-27 14:00:00,5178,2017,2,14,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False
31345,,6.1200000000000045,0.0,0.0,75,broken clouds,2017-02-27 15:00:00,5681,2017,2,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False
31346,,6.1200000000000045,0.0,0.0,75,broken clouds,2017-02-27 16:00:00,6516,2017,2,16,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False
31347,,5.8799999999999955,0.0,0.0,75,broken clouds,2017-02-27 17:00:00,6028,2017,2,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False
31348,,4.730000000000018,0.0,0.0,75,broken clouds,2017-02-27 18:00:00,4580,2017,2,18,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False
31349,,3.25,0.0,0.0,40,scattered clouds,2017-02-27 19:00:00,3219,2017,2,19,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False
31350,,2.5600000000000023,0.0,0.0,75,broken clouds,2017-02-27 20:00:00,2647,2017,2,20,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False
